,index,School,School_Total,graduation_rate,Grade,Grade_Total,male_pct,female_pct,asian_pct,black_pct,hispanic_pct,white_pct,multi_pct,native_pct,learning_english_pct,disability_pct,poverty_pct,homeless_pct,School_exp,Classroom_Salary,Other_Inst_Salary,Inst_Benefits,Prof_Dev,Admin_Salary,Admin_Benefits,Other_Salaries,Other_Benefits,Other_Exp,S_T_Ratio,lt_4,four_twenty,plus_21
1492,1519,ROCKAWAY PARK HS-ENVIRONMENT SUSTAIN,242,0.7872340425531915,12,55,0.5454545454545454,0.45454545454545453,0.0,0.45454545454545453,0.34545454545454546,0.18181818181818182,0.01818181818181818,0.0,0.0,0.18181818181818182,0.8363636363636363,0.09090909090909091,30378.28,8302.17,3096.6,5711.39,39.19,2062.69,1033.52,1080.83,541.55,790.59,10,21,76,3
1493,1520,SCHOLARS' ACADEMY,593,1.0,9,134,0.5149253731343284,0.48507462686567165,0.16417910447761194,0.1865671641791045,0.26865671641791045,0.35074626865671643,0.022388059701492536,0.007462686567164179,0.0,0.1865671641791045,0.5,0.0,19150.41,5419.04,894.85,3163.59,13.76,458.16,229.56,530.84,265.98,454.87,17,25,72,3
1494,1521,SCHOLARS' ACADEMY,593,1.0,10,156,0.46153846153846156,0.5384615384615384,0.14743589743589744,0.14102564102564102,0.21794871794871795,0.46794871794871795,0.019230769230769232,0.00641025641025641,0.0,0.1794871794871795,0.4423076923076923,0.0,19150.41,5419.04,894.85,3163.59,13.76,458.16,229.56,530.84,265.98,454.87,17,25,72,3
1495,1522,SCHOLARS' ACADEMY,593,1.0,11,154,0.461038961038961,0.538961038961039,0.2532467532467532,0.12987012987012986,0.21428571428571427,0.38961038961038963,0.006493506493506494,0.006493506493506494,0.0,0.15584415584415584,0.4805194805194805,0.0,19150.41,5419.04,894.85,3163.59,13.76,458.16,229.56,530.84,265.98,454.87,17,25,72,3
1496,1523,SCHOLARS' ACADEMY,593,1.0,12,149,0.44966442953020136,0.5503355704697986,0.174496644295302,0.19463087248322147,0.174496644295302,0.4228187919463087,0.013422818791946308,0.020134228187919462,0.0,0.16778523489932887,0.46308724832214765,0.0,19150.41,5419.04,894.85,3163.59,13.76,458.16,229.56,530.84,265.98,454.87,17,25,72,3
1497,1524,SCHOOL FOR CLASSICS HIGH SCHOOL,231,0.7937806873977087,9,66,0.5454545454545454,0.45454545454545453,0.12121212121212122,0.42424242424242425,0.4090909090909091,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.19696969696969696,0.3484848484848485,0.9090909090909091,0.10606060606060606,28457.95,8930.12,1961.17,5457.11,0.0,1240.76,621.69,838.43,420.1,1268.8,11,41,45,14
1498,1525,SCHOOL FOR CLASSICS HIGH SCHOOL,231,0.7937806873977087,10,55,0.43636363636363634,0.5636363636363636,0.14545454545454545,0.4727272727272727,0.2727272727272727,0.09090909090909091,0.01818181818181818,0.0,0.2909090909090909,0.2,0.9454545454545454,0.18181818181818182,28457.95,8930.12,1961.17,5457.11,0.0,1240.76,621.69,838.43,420.1,1268.8,11,41,45,14
1499,1526,SCHOOL FOR CLASSICS HIGH SCHOOL,231,0.7937806873977087,11,46,0.45652173913043476,0.5434782608695652,0.1956521739130435,0.30434782608695654,0.3695652173913043,0.08695652173913043,0.0,0.043478260869565216,0.6086956521739131,0.15217391304347827,1.0,0.10869565217391304,28457.95,8930.12,1961.17,5457.11,0.0,1240.76,621.69,838.43,420.1,1268.8,11,41,45,14
1500,1527,SCHOOL FOR CLASSICS HIGH SCHOOL,231,0.7937806873977087,12,64,0.5625,0.4375,0.09375,0.390625,0.453125,0.03125,0.0,0.03125,0.296875,0.234375,0.875,0.0,28457.95,8930.12,1961.17,5457.11,0.0,1240.76,621.69,838.43,420.1,1268.8,11,41,45,14
1501,1528,SCHOOL FOR EXCELLENCE,110,0.5969696969696969,9,22,0.6363636363636364,0.36363636363636365,0.0,0.36363636363636365,0.6363636363636364,0.0,0.0,0.0,0.0,0.45454545454545453,1.0,0.22727272727272727,34373.55,10109.27,1946.55,6040.6,4.32,1796.83,900.3,3050.94,1528.68,1276.3,9,39,39,22
1502,1529,SCHOOL FOR EXCELLENCE,110,0.5969696969696969,10,23,0.5217391304347826,0.4782608695652174,0.0,0.30434782608695654,0.6521739130434783,0.043478260869565216,0.0,0.0,0.21739130434782608,0.30434782608695654,1.0,0.2608695652173913,34373.55,10109.27,1946.55,6040.6,4.32,1796.83,900.3,3050.94,1528.68,1276.3,9,39,39,22
1503,1530,SCHOOL FOR EXCELLENCE,110,0.5969696969696969,11,30,0.5,0.5,0.03333333333333333,0.4,0.5,0.06666666666666667,0.0,0.0,0.2,0.0,0.9333333333333333,0.0,34373.55,10109.27,1946.55,6040.6,4.32,1796.83,900.3,3050.94,1528.68,1276.3,9,39,39,22
1504,1531,SCHOOL FOR EXCELLENCE,110,0.5969696969696969,12,35,0.5428571428571428,0.45714285714285713,0.0,0.42857142857142855,0.5142857142857142,0.05714285714285714,0.0,0.0,0.2857142857142857,0.17142857142857143,0.9714285714285714,0.14285714285714285,34373.55,10109.27,1946.55,6040.6,4.32,1796.83,900.3,3050.94,1528.68,1276.3,9,39,39,22
1505,1532,SCHOOL FOR HUMAN RIGHTS,218,0.7503373819163293,9,26,0.8076923076923077,0.19230769230769232,0.0,0.7307692307692307,0.15384615384615385,0.07692307692307693,0.0,0.038461538461538464,0.0,0.34615384615384615,1.0,0.0,28990.87,8326.68,2333.82,5341.48,121.55,1040.3,521.24,1512.57,757.88,1315.59,11,15,69,15
1506,1533,SCHOOL FOR HUMAN RIGHTS,218,0.7503373819163293,10,28,0.5357142857142857,0.4642857142857143,0.03571428571428571,0.7142857142857143,0.21428571428571427,0.0,0.03571428571428571,0.0,0.0,0.21428571428571427,0.8928571428571429,0.0,28990.87,8326.68,2333.82,5341.48,121.55,1040.3,521.24,1512.57,757.88,1315.59,11,15,69,15
1507,1534,SCHOOL FOR HUMAN RIGHTS,218,0.7503373819163293,11,79,0.5443037974683544,0.45569620253164556,0.012658227848101266,0.9367088607594937,0.05063291139240506,0.0,0.0,0.0,0.0,0.24050632911392406,0.8734177215189873,0.0759493670886076,28990.87,8326.68,2333.82,5341.48,121.55,1040.3,521.24,1512.57,757.88,1315.59,11,15,69,15
1508,1535,SCHOOL FOR HUMAN RIGHTS,218,0.7503373819163293,12,85,0.5529411764705883,0.4470588235294118,0.011764705882352941,0.8941176470588236,0.047058823529411764,0.03529411764705882,0.0,0.011764705882352941,0.07058823529411765,0.12941176470588237,0.8705882352941177,0.10588235294117647,28990.87,8326.68,2333.82,5341.48,121.55,1040.3,521.24,1512.57,757.88,1315.59,11,15,69,15
1509,1536,SCHOOL OF THE FUTURE HIGH SCHOOL,447,0.9693877551020408,9,122,0.5655737704918032,0.4344262295081967,0.28688524590163933,0.16393442622950818,0.18032786885245902,0.30327868852459017,0.05737704918032787,0.00819672131147541,0.04918032786885246,0.22950819672131148,0.6557377049180327,0.0,21310.09,5884.36,1197.71,3548.49,0.0,595.99,298.62,878.44,440.15,746.58,15,37,57,6
1510,1537,SCHOOL OF THE FUTURE HIGH SCHOOL,447,0.9693877551020408,10,119,0.48739495798319327,0.5126050420168067,0.15126050420168066,0.13445378151260504,0.17647058823529413,0.42857142857142855,0.10084033613445378,0.008403361344537815,0.0,0.23529411764705882,0.33613445378151263,0.0,21310.09,5884.36,1197.71,3548.49,0.0,595.99,298.62,878.44,440.15,746.58,15,37,57,6
1511,1538,SCHOOL OF THE FUTURE HIGH SCHOOL,447,0.9693877551020408,11,105,0.5238095238095238,0.47619047619047616,0.19047619047619047,0.09523809523809523,0.20952380952380953,0.44761904761904764,0.05714285714285714,0.0,0.0,0.21904761904761905,0.41904761904761906,0.0,21310.09,5884.36,1197.71,3548.49,0.0,595.99,298.62,878.44,440.15,746.58,15,37,57,6
1512,1539,SCHOOL OF THE FUTURE HIGH SCHOOL,447,0.9693877551020408,12,101,0.44554455445544555,0.5544554455445545,0.22772277227722773,0.13861386138613863,0.2376237623762376,0.31683168316831684,0.07920792079207921,0.0,0.0,0.2079207920792079,0.42574257425742573,0.0,21310.09,5884.36,1197.71,3548.49,0.0,595.99,298.62,878.44,440.15,746.58,15,37,57,6
1513,1540,SCHUYLERVILLE PREP HS,340,0.7722063037249284,9,61,0.5901639344262295,0.4098360655737705,0.04918032786885246,0.2459016393442623,0.6065573770491803,0.06557377049180328,0.01639344262295082,0.01639344262295082,0.3114754098360656,0.22950819672131148,0.8360655737704918,0.08196721311475409,23995.14,6649.87,1506.42,4086.73,5.01,1214.75,608.65,521.47,261.29,1421.19,12,31,63,6
1514,1541,SCHUYLERVILLE PREP HS,340,0.7722063037249284,10,94,0.5957446808510638,0.40425531914893614,0.0851063829787234,0.1702127659574468,0.6276595744680851,0.09574468085106383,0.0,0.02127659574468085,0.18085106382978725,0.24468085106382978,0.8085106382978723,0.07446808510638298,23995.14,6649.87,1506.42,4086.73,5.01,1214.75,608.65,521.47,261.29,1421.19,12,31,63,6
1515,1542,SCHUYLERVILLE PREP HS,340,0.7722063037249284,11,109,0.42201834862385323,0.5779816513761468,0.08256880733944955,0.22018348623853212,0.5596330275229358,0.11009174311926606,0.009174311926605505,0.01834862385321101,0.21100917431192662,0.21100917431192662,0.6972477064220184,0.05504587155963303,23995.14,6649.87,1506.42,4086.73,5.01,1214.75,608.65,521.47,261.29,1421.19,12,31,63,6
1516,1543,SCHUYLERVILLE PREP HS,340,0.7722063037249284,12,76,0.6447368421052632,0.35526315789473684,0.05263157894736842,0.18421052631578946,0.6710526315789473,0.07894736842105263,0.0,0.013157894736842105,0.18421052631578946,0.2631578947368421,0.7894736842105263,0.0,23995.14,6649.87,1506.42,4086.73,5.01,1214.75,608.65,521.47,261.29,1421.19,12,31,63,6
1517,1544,SCIENCE SKILLS CENTER HIGH SCHOOL,527,0.9726651480637813,9,136,0.6323529411764706,0.36764705882352944,0.08823529411764706,0.5882352941176471,0.25,0.04411764705882353,0.007352941176470588,0.022058823529411766,0.03676470588235294,0.18382352941176472,0.8897058823529411,0.125,22042.97,6049.75,1049.49,3557.09,8.8,832.67,417.21,1029.14,515.65,863.4,14,29,56,15
